epsilon,coverage,coverage_double,coverage_cumul,avg_length,std_length,avg_length_double,std_length_double,avg_length_cumul,std_length_cumul,avg_interval_target_lower,avg_interval_target_upper,std_interval_target_lower,std_interval_target_upper,avg_interval_target_double_lower,avg_interval_target_double_upper,std_interval_target_double_lower,std_interval_target_double_upper,avg_interval_target_cumul_lower,avg_interval_target_cumul_upper,std_interval_target_cumul_lower,std_interval_target_cumul_upper,avg_interval_behavior_lower,avg_interval_behavior_upper,std_interval_behavior_lower,std_interval_behavior_upper,avg_quantile,avg_std_quantile,std_avg_quantile,avg_double_quantile_low,avg_std_double_quantile_low,std_avg_double_quantile_low,avg_double_quantile_high,avg_std_double_quantile_high,std_avg_double_quantile_high,avg_cumul_quantile_low,avg_std_cumul_quantile_low,std_avg_cumul_quantile_low,avg_cumul_quantile_high,avg_std_cumul_quantile_high,std_avg_cumul_quantile_high,horizon,epsilon_pi_behavior,avg_weights,std_weights,avg_ratio_what_w,std_ratio_what_w,median_ratio_what_w,avg_delta_w,std_delta_w,median_delta_w
0.0000,77.0000,77.0000,91.0000,67.0000,0.0000,68.0000,0.0000,85.0000,0.0000,78.0000,145.0000,0.0000,0.0000,75.0000,143.0000,0.0000,0.0000,65.0000,150.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,5.1800,0.0436,0.0000,7.9696,0.1602,0.0000,3.2731,0.0021,0.0000,65.0000,0.0000,0.0000,149.6109,0.7183,0.0000,10.0000,0.4000,0.9759,0.2980,0.9759,0.2980,0.9333,0.1126,0.1967,0.0913
0.0500,92.0000,86.0000,100.0000,71.0000,0.0000,73.0000,0.0000,221.0000,0.0000,76.0000,147.0000,0.0000,0.0000,73.0000,146.0000,0.0000,0.0000,59.0000,280.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,7.4583,0.2736,0.0000,10.3841,0.4247,0.0000,6.2711,0.4247,0.0000,59.1925,0.3951,0.0000,inf,nan,nan,10.0000,0.4000,0.9797,0.1501,0.9797,0.1501,0.9772,0.0555,0.1031,0.0410
0.1000,89.0000,89.0000,100.0000,73.0000,0.0000,75.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,61.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5152,0.0354,0.0000,11.1283,0.0034,0.0000,7.1433,0.0125,0.0000,61.0000,0.0000,0.0000,153.9456,0.2273,0.0000,10.0000,0.4000,1.0591,0.1156,1.0591,0.1156,1.0589,0.0481,0.0871,0.0352
0.1500,91.0000,91.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,147.0000,0.0000,0.0000,60.0000,154.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3476,0.0000,0.0000,10.7180,0.0000,0.0000,7.6040,0.0000,0.0000,60.0000,0.0000,0.0000,154.0000,0.0000,0.0000,10.0000,0.4000,1.0149,0.0624,1.0149,0.0624,1.0295,0.0235,0.0436,0.0183
0.2000,98.0000,98.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.2894,0.0219,0.0000,11.0835,0.1049,0.0000,6.8850,0.0259,0.0000,59.0000,0.0000,0.0000,153.1255,0.3320,0.0000,10.0000,0.4000,1.0058,0.0521,1.0058,0.0521,1.0034,0.0189,0.0364,0.0132
0.2500,98.0000,97.0000,100.0000,73.0000,0.0000,75.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,60.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4325,0.0555,0.0000,11.1265,0.0025,0.0000,7.1622,0.0444,0.0000,60.0000,0.0000,0.0000,153.3598,0.5464,0.0000,10.0000,0.4000,0.9940,0.0367,0.9940,0.0367,0.9952,0.0123,0.0279,0.0082
0.3000,99.0000,99.0000,99.0000,73.0000,0.0000,75.0000,0.0000,96.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,57.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.7185,0.0000,0.0000,11.2551,0.0876,0.0000,7.0794,0.0000,0.0000,57.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,1.0079,0.0211,1.0079,0.0211,1.0111,0.0083,0.0153,0.0063
0.3500,96.0000,97.0000,100.0000,73.0000,0.0000,74.0000,0.0000,221.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,280.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.6551,0.2282,0.0000,11.4226,0.4787,0.0000,7.0778,0.3035,0.0000,59.0000,0.0000,0.0000,inf,nan,nan,10.0000,0.4000,0.9961,0.0120,0.9961,0.0120,0.9961,0.0043,0.0092,0.0029
0.4000,98.0000,98.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4228,0.0411,0.0000,11.1391,0.0050,0.0000,6.9209,0.0690,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,1.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0001,0.0000
0.4500,96.0000,96.0000,99.0000,73.0000,0.0000,75.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,147.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.4033,0.0000,0.0000,11.1322,0.0000,0.0000,7.0794,0.0000,0.0000,59.0000,0.0000,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,1.0103,0.0106,1.0103,0.0106,1.0111,0.0062,0.0080,0.0058
0.5000,100.0000,100.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5091,0.0000,0.0000,11.1427,0.0000,0.0000,6.8925,0.0172,0.0000,59.0000,0.0000,0.0000,153.0042,0.0647,0.0000,10.0000,0.4000,1.0085,0.0245,1.0085,0.0245,1.0108,0.0104,0.0155,0.0097
0.5500,96.0000,97.0000,100.0000,73.0000,0.0000,73.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,146.0000,0.0000,0.0000,60.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.1670,0.0514,0.0000,10.1837,0.0000,0.0000,6.8910,0.0000,0.0000,60.0000,0.0000,0.0000,153.2218,0.4163,0.0000,10.0000,0.4000,0.9938,0.0397,0.9938,0.0397,1.0008,0.0109,0.0338,0.0051
0.6000,98.0000,99.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.3930,0.0216,0.0000,11.1376,0.0052,0.0000,6.8444,0.0580,0.0000,58.7992,0.6024,0.0000,153.0000,0.0000,0.0000,10.0000,0.4000,0.9856,0.0434,0.9856,0.0434,0.9880,0.0155,0.0337,0.0102
0.6500,98.0000,98.0000,100.0000,75.0000,0.0000,77.0000,0.0000,96.0000,0.0000,74.0000,149.0000,0.0000,0.0000,69.0000,146.0000,0.0000,0.0000,56.0000,152.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,9.6259,0.0567,0.0000,14.1677,0.0069,0.0000,6.2752,0.0001,0.0000,56.0000,0.0000,0.0000,151.9205,0.3520,0.0000,10.0000,0.4000,0.9628,0.1011,0.9628,0.1011,0.9477,0.0381,0.0762,0.0320
0.7000,96.0000,97.0000,100.0000,73.0000,0.0000,74.0000,0.0000,94.0000,0.0000,75.0000,148.0000,0.0000,0.0000,72.0000,146.0000,0.0000,0.0000,59.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.5187,0.0526,0.0000,11.3282,0.0101,0.0000,6.7366,0.0163,0.0000,59.0000,0.0000,0.0000,152.6736,0.4699,0.0000,10.0000,0.4000,0.9626,0.1130,0.9626,0.1130,0.9599,0.0398,0.0884,0.0286
0.7500,97.0000,98.0000,100.0000,73.0000,0.0000,73.0000,0.0000,93.0000,0.0000,75.0000,148.0000,0.0000,0.0000,73.0000,146.0000,0.0000,0.0000,60.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,8.2752,0.0001,0.0000,10.8167,0.0883,0.0000,6.8369,0.0591,0.0000,60.0000,0.0000,0.0000,152.6109,0.4886,0.0000,10.0000,0.4000,1.0226,0.1353,1.0226,0.1353,1.0329,0.0482,0.0976,0.0392
0.8000,86.0000,87.0000,95.0000,67.0000,0.0000,67.0000,0.0000,84.0000,0.0000,78.0000,145.0000,0.0000,0.0000,77.0000,144.0000,0.0000,0.0000,67.0000,151.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,5.1682,0.0194,0.0000,6.1337,0.0036,0.0000,4.6694,0.1219,0.0000,67.0000,0.0000,0.0000,150.6234,0.6153,0.0000,10.0000,0.4000,0.9583,0.2588,0.9583,0.2588,0.9366,0.0868,0.1965,0.0640
0.8500,85.0000,85.0000,95.0000,65.0000,0.0000,66.0000,0.0000,82.0000,0.0000,79.0000,144.0000,0.0000,0.0000,79.0000,145.0000,0.0000,0.0000,71.0000,153.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,4.8112,0.0667,0.0000,4.1959,0.0395,0.0000,5.5057,0.1005,0.0000,71.0000,0.0000,0.0000,152.4686,0.5001,0.0000,10.0000,0.4000,0.8904,0.5658,0.8904,0.5658,0.7814,0.1734,0.4602,0.1325
0.9000,72.0000,68.0000,78.0000,59.0000,0.0000,58.0000,0.0000,71.0000,0.0000,82.0000,141.0000,0.0000,0.0000,84.0000,142.0000,0.0000,0.0000,79.0000,150.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,0.9592,0.1008,0.0000,-0.3570,0.2183,0.0000,2.3106,0.1072,0.0000,79.0293,0.1690,0.0000,149.7071,1.2727,0.0000,10.0000,0.4000,0.8377,0.5782,0.8377,0.5782,0.7148,0.2050,0.4388,0.1577
0.9500,74.0000,69.0000,76.0000,63.0000,0.0000,63.0000,0.0000,71.0000,0.0000,80.0000,143.0000,0.0000,0.0000,82.0000,145.0000,0.0000,0.0000,79.0000,150.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,3.1911,0.0244,0.0000,1.7575,0.0721,0.0000,4.9898,0.1913,0.0000,79.0000,0.0000,0.0000,149.9791,1.0669,0.0000,10.0000,0.4000,0.8006,0.5468,0.8006,0.5468,0.6243,0.2382,0.3342,0.2203
1.0000,74.0000,63.0000,77.0000,57.0000,0.0000,56.0000,0.0000,68.0000,0.0000,83.0000,140.0000,0.0000,0.0000,87.0000,143.0000,0.0000,0.0000,82.0000,150.0000,0.0000,0.0000,83.0000,140.0000,0.0000,0.0000,0.1477,0.0097,0.0000,-3.2504,0.0415,0.0000,3.1611,0.0433,0.0000,82.0000,0.0000,0.0000,149.3556,0.5297,0.0000,10.0000,0.4000,0.5881,0.3706,0.5881,0.3706,0.4832,0.2427,0.2669,0.2636
